order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
7897,3769,310,2,1085.93,0,2171.86
7898,3770,391,1,806.69,20,645.35
7899,3770,2,2,95.08,5,180.65
7900,3770,359,1,635.32,0,635.32
7901,3770,169,4,293.61,0,1174.44
7902,3771,441,4,386.2,10,1390.32
7903,3771,184,1,189.76,0,189.76
7904,3772,419,4,717.84,15,2440.66
7905,3772,113,3,331.92,15,846.4
7906,3772,302,5,457.48,0,2287.4
7907,3773,67,4,770.66,0,3082.64
7908,3773,225,3,599.8,20,1439.52
7909,3774,250,2,511.93,10,921.47
7910,3774,372,1,302.91,20,242.33
7911,3774,324,1,1033.48,15,878.46
7912,3774,220,5,638.39,0,3191.95
7913,3774,450,1,67.74,10,60.97
7914,3775,284,2,475.28,10,855.5
7915,3775,415,5,170.27,5,808.78
7916,3776,325,3,311.31,0,933.93
7917,3777,55,2,247.81,0,495.62
7918,3778,112,3,516.24,10,1393.85
7919,3778,49,4,870.39,0,3481.56
7920,3778,81,4,382.56,10,1377.22
7921,3778,197,3,506.39,0,1519.17
7922,3779,3,5,518.63,0,2593.15
7923,3780,466,1,434.58,0,434.58
7924,3780,26,3,320.01,20,768.02
7925,3781,62,5,1077.0,5,5115.75
7926,3781,449,1,213.11,0,213.11
7927,3781,224,1,381.94,0,381.94
7928,3781,225,4,599.8,15,2039.32
7929,3782,382,5,213.18,0,1065.9
7930,3783,258,3,101.71,15,259.36
7931,3784,54,1,250.26,10,225.23
7932,3784,268,5,49.5,15,210.38
7933,3784,450,5,67.74,15,287.9
7934,3785,408,5,989.11,0,4945.55
7935,3785,331,5,165.09,5,784.18
7936,3785,51,1,666.15,5,632.84
7937,3785,160,2,268.13,0,536.26
7938,3785,74,1,83.61,0,83.61
7939,3786,366,4,309.98,0,1239.92
7940,3787,184,2,189.76,0,379.52
7941,3787,401,4,775.29,0,3101.16
7942,3787,316,1,715.64,0,715.64
7943,3787,202,1,834.21,0,834.21
7944,3787,280,3,391.42,10,1056.83
7945,3788,461,5,271.54,20,1086.16
7946,3788,428,5,577.96,10,2600.82
7947,3789,418,3,471.08,15,1201.25
7948,3790,107,4,363.44,20,1163.01
7949,3791,296,1,353.92,0,353.92
7950,3791,451,2,653.0,0,1306.0
7951,3791,330,2,680.5,0,1361.0
7952,3792,388,3,210.19,0,630.57
7953,3793,2,3,95.08,15,242.45
7954,3793,35,2,708.85,5,1346.82
7955,3793,356,4,1020.0,5,3876.0
7956,3794,330,3,680.5,20,1633.2
7957,3795,257,2,586.8,0,1173.6
7958,3795,408,2,989.11,20,1582.58
7959,3796,427,3,316.58,0,949.74
7960,3797,3,3,518.63,15,1322.51
7961,3798,147,3,375.29,10,1013.28
7962,3798,125,3,479.51,5,1366.6
7963,3798,233,4,237.15,0,948.6
7964,3799,450,5,67.74,0,338.7
7965,3800,6,5,383.1,10,1723.95
7966,3800,164,4,107.07,15,364.04
7967,3801,443,4,657.3,0,2629.2
7968,3802,389,5,472.62,15,2008.63
7969,3803,426,2,658.28,10,1184.9
7970,3803,337,1,219.41,5,208.44
7971,3803,450,1,67.74,0,67.74
7972,3803,317,4,683.46,0,2733.84
7973,3804,235,5,780.65,0,3903.25
7974,3805,450,3,67.74,20,162.58
7975,3806,7,1,668.1,5,634.69
7976,3806,455,4,547.15,0,2188.6
7977,3807,197,2,506.39,15,860.86
7978,3808,6,5,383.1,0,1915.5
7979,3808,77,4,157.57,0,630.28
7980,3809,379,5,117.06,5,556.04
7981,3809,486,2,720.99,0,1441.98
7982,3810,435,3,643.17,10,1736.56
7983,3810,284,1,475.28,10,427.75
7984,3811,88,4,673.17,5,2558.05
7985,3812,86,3,194.25,0,582.75
7986,3812,196,3,712.42,0,2137.26
7987,3813,425,3,306.33,5,873.04
7988,3813,471,2,715.19,10,1287.34
7989,3813,398,4,565.36,0,2261.44
7990,3814,407,2,378.86,0,757.72
7991,3815,35,1,708.85,10,637.96
7992,3815,248,4,81.26,0,325.04
7993,3816,340,5,426.15,10,1917.68
7994,3817,37,1,567.53,0,567.53
7995,3818,177,2,555.13,10,999.23
7996,3819,17,3,307.28,20,737.47
7997,3819,496,4,220.85,10,795.06
7998,3819,100,4,653.72,0,2614.88
7999,3819,420,2,895.05,10,1611.09
8000,3819,306,3,919.43,5,2620.38
8001,3820,302,4,457.48,0,1829.92
8002,3820,35,5,708.85,20,2835.4
8003,3820,311,2,418.62,5,795.38
8004,3820,249,4,187.21,5,711.4
8005,3820,117,1,1077.08,0,1077.08
8006,3821,335,2,436.28,0,872.56
8007,3821,190,4,428.24,5,1627.31
8008,3821,83,1,545.84,20,436.67
8009,3821,139,3,76.26,15,194.46
8010,3822,264,5,407.94,15,1733.74
8011,3822,238,4,557.26,0,2229.04
8012,3822,273,1,403.85,0,403.85
8013,3822,154,5,551.2,5,2618.2
8014,3823,314,5,592.32,5,2813.52
8015,3824,152,5,69.74,15,296.4
8016,3824,206,3,759.04,0,2277.12
8017,3824,422,1,804.92,0,804.92
8018,3824,306,4,919.43,5,3493.83
8019,3824,368,4,531.11,0,2124.44
8020,3825,162,3,788.35,15,2010.29
8021,3825,75,3,89.56,0,268.68
8022,3825,425,3,306.33,5,873.04
8023,3825,351,1,348.22,0,348.22
8024,3826,404,1,691.84,10,622.66
8025,3826,28,4,848.51,0,3394.04
8026,3826,96,2,620.35,10,1116.63
8027,3826,35,3,708.85,15,1807.57
8028,3827,17,5,307.28,15,1305.94
8029,3828,79,5,509.48,0,2547.4
8030,3829,192,2,296.54,10,533.77
8031,3830,239,2,1031.45,0,2062.9
8032,3831,226,1,627.34,20,501.87
8033,3831,370,2,79.8,0,159.6
8034,3832,76,1,151.86,20,121.49
8035,3833,94,2,59.13,0,118.26
8036,3833,255,4,730.71,0,2922.84
8037,3833,140,2,837.68,0,1675.36
8038,3833,221,5,285.03,10,1282.64
8039,3834,369,3,227.47,15,580.05
8040,3834,450,3,67.74,15,172.74
8041,3834,444,2,135.43,0,270.86
8042,3835,186,3,667.83,20,1602.79
8043,3835,206,5,759.04,10,3415.68
8044,3835,68,5,123.63,0,618.15
8045,3835,455,4,547.15,15,1860.31
8046,3835,33,4,861.65,20,2757.28
8047,3836,292,5,96.98,10,436.41
8048,3836,435,3,643.17,15,1640.08
8049,3836,47,4,437.89,0,1751.56
8050,3836,369,5,227.47,10,1023.61
8051,3836,134,4,786.28,15,2673.35
8052,3837,153,4,268.45,0,1073.8
8053,3837,348,3,61.51,5,175.3
8054,3837,339,4,672.87,0,2691.48
8055,3838,209,1,212.01,0,212.01
8056,3838,45,1,336.42,15,285.96
8057,3839,60,3,789.94,0,2369.82
8058,3840,38,5,385.83,0,1929.15
8059,3840,124,1,298.64,5,283.71
8060,3841,172,2,730.61,0,1461.22
8061,3841,228,5,274.79,5,1305.25
8062,3841,457,3,24.1,0,72.3
8063,3842,425,1,306.33,0,306.33
8064,3843,222,3,760.28,0,2280.84
8065,3843,422,1,804.92,0,804.92
8066,3843,222,5,760.28,20,3041.12
8067,3843,59,3,1108.6,20,2660.64
8068,3843,492,5,873.0,15,3710.25
8069,3844,86,2,194.25,15,330.22
8070,3845,121,3,97.02,10,261.95
8071,3845,148,5,267.64,15,1137.47
8072,3845,347,1,435.9,15,370.52
8073,3846,172,3,730.61,0,2191.83
8074,3846,191,1,840.65,5,798.62
8075,3847,101,5,147.19,0,735.95
8076,3847,483,1,35.39,0,35.39
8077,3848,299,3,264.68,0,794.04
8078,3848,228,5,274.79,15,1167.86
8079,3848,91,2,646.8,0,1293.6
8080,3848,58,2,501.21,15,852.06
8081,3849,365,5,818.43,15,3478.33
8082,3850,319,1,366.4,0,366.4
8083,3850,326,3,170.25,0,510.75
8084,3850,253,1,636.51,0,636.51
8085,3850,298,4,504.04,20,1612.93
8086,3851,31,1,192.42,0,192.42
8087,3851,333,5,93.34,10,420.03
8088,3852,327,5,357.94,15,1521.24
8089,3852,347,4,435.9,0,1743.6
8090,3852,157,3,851.49,10,2299.02
8091,3853,301,5,69.57,15,295.67
8092,3853,300,4,855.85,10,3081.06
8093,3853,396,1,586.79,5,557.45
8094,3853,95,4,271.44,5,1031.47
8095,3853,151,3,896.59,0,2689.77
8096,3854,236,4,30.6,0,122.4
8097,3855,80,3,189.59,0,568.77
8098,3855,182,2,479.12,5,910.33
8099,3856,342,5,173.18,5,822.6
8100,3856,142,2,922.35,20,1475.76
8101,3856,179,4,595.6,0,2382.4
8102,3857,60,1,789.94,10,710.95
8103,3857,35,3,708.85,10,1913.9
8104,3857,13,1,289.91,5,275.41
8105,3858,330,3,680.5,0,2041.5
8106,3858,342,3,173.18,20,415.63
8107,3859,171,5,770.69,15,3275.43
8108,3859,424,5,109.24,0,546.2
8109,3860,330,4,680.5,0,2722.0
8110,3861,382,3,213.18,15,543.61
8111,3861,139,4,76.26,0,305.04
8112,3862,135,1,491.45,10,442.3
8113,3863,453,3,423.54,0,1270.62
8114,3863,68,1,123.63,0,123.63
8115,3864,360,1,164.97,15,140.22
8116,3864,31,5,192.42,5,913.99
8117,3864,277,1,776.79,5,737.95
8118,3864,437,1,438.48,15,372.71
8119,3865,90,2,716.79,15,1218.54
8120,3865,235,1,780.65,20,624.52
8121,3865,65,2,122.11,15,207.59
8122,3866,227,3,693.62,10,1872.77
8123,3866,157,2,851.49,0,1702.98
8124,3866,88,1,673.17,10,605.85
8125,3867,304,4,756.98,0,3027.92
8126,3867,361,5,711.74,0,3558.7
8127,3867,137,1,386.96,0,386.96
8128,3867,275,5,175.2,5,832.2
8129,3867,435,2,643.17,10,1157.71
8130,3868,209,1,212.01,20,169.61
8131,3868,246,5,447.85,10,2015.32
8132,3869,102,5,497.18,20,1988.72
8133,3869,28,2,848.51,0,1697.02
8134,3869,220,5,638.39,0,3191.95
8135,3870,151,1,896.59,20,717.27
8136,3870,34,4,783.18,10,2819.45
8137,3870,302,2,457.48,5,869.21
8138,3870,189,5,577.73,0,2888.65
8139,3871,120,2,176.7,0,353.4
8140,3871,6,3,383.1,20,919.44
8141,3871,261,1,808.05,10,727.24
8142,3871,3,1,518.63,0,518.63
8143,3871,325,1,311.31,15,264.61
8144,3872,480,2,755.2,20,1208.32
8145,3872,453,3,423.54,10,1143.56
8146,3872,258,1,101.71,5,96.62
8147,3872,51,2,666.15,0,1332.3
8148,3873,131,3,784.97,0,2354.91
8149,3873,357,2,589.5,15,1002.15
8150,3873,52,3,232.39,0,697.17
8151,3874,208,1,517.29,0,517.29
8152,3874,123,3,79.56,10,214.81
8153,3875,412,5,611.04,20,2444.16
8154,3875,439,1,586.19,0,586.19
8155,3876,456,2,696.02,0,1392.04
8156,3876,437,1,438.48,0,438.48
8157,3877,323,3,1108.18,0,3324.54
8158,3878,79,1,509.48,0,509.48
8159,3878,188,3,84.46,0,253.38
8160,3878,478,1,452.33,10,407.1
8161,3879,304,3,756.98,20,1816.75
8162,3879,369,1,227.47,15,193.35
8163,3880,387,5,580.63,15,2467.68
8164,3881,100,3,653.72,0,1961.16
8165,3882,465,1,379.86,0,379.86
8166,3882,169,3,293.61,15,748.71
8167,3882,294,3,171.99,10,464.37
8168,3882,122,4,839.8,20,2687.36
8169,3883,65,3,122.11,0,366.33
8170,3884,109,4,210.89,0,843.56
8171,3884,349,1,100.97,5,95.92
8172,3885,248,2,81.26,0,162.52
8173,3886,34,2,783.18,0,1566.36
8174,3886,98,1,75.61,10,68.05
8175,3886,96,1,620.35,15,527.3
8176,3887,61,5,354.06,10,1593.27
8177,3887,131,3,784.97,0,2354.91
8178,3888,441,3,386.2,20,926.88
8179,3888,222,4,760.28,20,2432.9
8180,3889,110,1,303.43,0,303.43
8181,3890,268,1,49.5,10,44.55
8182,3890,392,1,1041.72,0,1041.72
8183,3891,39,4,790.04,0,3160.16
8184,3891,216,2,655.49,15,1114.33
8185,3891,203,2,110.41,0,220.82
8186,3891,478,2,452.33,10,814.19
8187,3891,259,4,154.62,0,618.48
8188,3892,288,2,171.87,0,343.74
8189,3892,57,1,690.32,0,690.32
8190,3893,392,5,1041.72,0,5208.6
8191,3894,306,3,919.43,5,2620.38
8192,3895,470,5,98.7,15,419.48
8193,3896,75,5,89.56,0,447.8
8194,3897,87,5,202.15,15,859.14
8195,3898,274,1,366.97,15,311.92
8196,3898,274,4,366.97,0,1467.88
8197,3898,259,3,154.62,0,463.86
8198,3898,159,1,402.19,5,382.08
8199,3899,71,4,277.6,0,1110.4
8200,3900,449,1,213.11,15,181.14
8201,3900,237,5,88.39,20,353.56
8202,3900,228,5,274.79,0,1373.95
8203,3901,57,4,690.32,0,2761.28
8204,3901,16,5,516.28,10,2323.26
8205,3902,206,5,759.04,5,3605.44
8206,3903,391,2,806.69,0,1613.38
8207,3903,44,5,581.91,15,2473.12
8208,3904,163,2,653.2,0,1306.4
8209,3904,91,1,646.8,5,614.46
8210,3904,271,4,290.79,20,930.53
8211,3905,120,2,176.7,5,335.73
8212,3906,402,5,783.06,0,3915.3
8213,3907,474,1,384.96,0,384.96
8214,3907,393,1,519.98,0,519.98
8215,3908,485,5,604.08,10,2718.36
8216,3908,287,1,211.95,0,211.95
8217,3909,88,5,673.17,20,2692.68
8218,3909,28,3,848.51,20,2036.42
8219,3909,185,3,806.27,20,1935.05
8220,3909,15,4,374.6,0,1498.4
8221,3910,140,3,837.68,15,2136.08
8222,3910,295,5,462.64,10,2081.88
8223,3910,258,2,101.71,5,193.25
8224,3911,104,2,329.74,0,659.48
8225,3912,471,3,715.19,0,2145.57
8226,3913,98,2,75.61,0,151.22
8227,3914,67,2,770.66,10,1387.19
8228,3915,47,5,437.89,0,2189.45
8229,3916,8,3,630.05,0,1890.15
8230,3917,9,1,147.77,0,147.77
8231,3918,427,4,316.58,10,1139.69
8232,3919,446,5,515.26,0,2576.3
8233,3919,247,5,864.56,0,4322.8
8234,3919,388,5,210.19,0,1050.95
8235,3920,394,1,114.46,0,114.46
8236,3920,426,2,658.28,0,1316.56
8237,3920,327,5,357.94,0,1789.7
8238,3920,466,5,434.58,10,1955.61
8239,3920,419,2,717.84,0,1435.68
8240,3921,46,4,603.64,0,2414.56
8241,3921,41,3,648.23,5,1847.46
8242,3921,213,1,143.6,0,143.6
8243,3921,339,4,672.87,20,2153.18
8244,3922,489,3,393.17,0,1179.51
8245,3922,59,1,1108.6,10,997.74
8246,3922,173,2,899.85,15,1529.74
8247,3923,34,5,783.18,0,3915.9
8248,3923,49,2,870.39,10,1566.7
8249,3924,482,2,492.1,15,836.57
8250,3924,272,4,75.27,20,240.86
8251,3925,265,1,360.91,5,342.86
8252,3926,302,1,457.48,10,411.73
8253,3926,14,4,1142.22,0,4568.88
8254,3927,35,3,708.85,15,1807.57
8255,3928,412,1,611.04,0,611.04
8256,3929,375,3,102.62,15,261.68
8257,3929,38,5,385.83,10,1736.24
8258,3929,235,5,780.65,10,3512.92
8259,3930,146,3,470.67,5,1341.41
8260,3931,4,5,26.13,0,130.65
8261,3931,87,5,202.15,5,960.21
8262,3932,226,5,627.34,0,3136.7
8263,3933,113,4,331.92,0,1327.68
8264,3933,267,5,142.47,0,712.35
8265,3934,113,1,331.92,0,331.92
8266,3934,309,2,486.02,15,826.23
8267,3934,73,1,652.28,20,521.82
8268,3935,62,2,1077.0,0,2154.0
8269,3936,383,1,356.27,0,356.27
8270,3937,345,2,934.8,0,1869.6
8271,3937,319,1,366.4,0,366.4
8272,3938,329,2,93.22,20,149.15
8273,3938,321,4,201.93,0,807.72
8274,3939,404,4,691.84,10,2490.62
8275,3939,385,5,403.94,0,2019.7
8276,3940,61,5,354.06,10,1593.27
8277,3941,85,5,311.21,20,1244.84
8278,3941,22,2,837.88,0,1675.76
8279,3942,306,4,919.43,0,3677.72
8280,3942,293,3,103.56,10,279.61
8281,3943,137,1,386.96,20,309.57
8282,3944,280,1,391.42,5,371.85
8283,3945,369,3,227.47,10,614.17
8284,3945,192,1,296.54,20,237.23
8285,3945,363,4,595.33,0,2381.32
8286,3945,23,5,985.76,20,3943.04
8287,3946,415,5,170.27,20,681.08
8288,3946,343,4,223.84,15,761.06
8289,3946,488,1,375.65,0,375.65
8290,3946,426,4,658.28,15,2238.15
8291,3947,72,1,700.72,20,560.58
8292,3947,4,1,26.13,0,26.13
8293,3947,323,3,1108.18,10,2992.09
8294,3948,398,2,565.36,5,1074.18
8295,3949,57,3,690.32,5,1967.41
8296,3950,375,2,102.62,5,194.98
8297,3950,464,2,176.21,0,352.42
8298,3950,217,4,240.57,20,769.82
8299,3950,235,2,780.65,0,1561.3
8300,3951,101,4,147.19,20,471.01
8301,3952,199,3,668.29,5,1904.63
8302,3952,246,3,447.85,20,1074.84
8303,3953,117,3,1077.08,0,3231.24
8304,3953,170,1,644.32,0,644.32
8305,3953,115,4,124.11,0,496.44
8306,3954,37,2,567.53,15,964.8
8307,3954,64,1,540.53,0,540.53
8308,3954,194,4,666.44,20,2132.61
8309,3955,50,3,90.84,15,231.64
8310,3955,28,3,848.51,0,2545.53
8311,3956,78,4,673.01,5,2557.44
8312,3956,305,2,77.59,0,155.18
8313,3957,429,3,682.04,15,1739.2
8314,3957,422,4,804.92,20,2575.74
8315,3958,220,1,638.39,0,638.39
8316,3958,145,5,189.26,0,946.3
8317,3958,132,4,646.64,10,2327.9
8318,3958,84,1,568.46,0,568.46
8319,3959,159,2,402.19,15,683.72
8320,3959,411,4,53.99,10,194.36
8321,3959,398,4,565.36,20,1809.15
8322,3960,150,2,91.31,10,164.36
8323,3961,79,1,509.48,5,484.01
8324,3961,323,4,1108.18,10,3989.45
8325,3962,196,4,712.42,0,2849.68
8326,3963,468,4,573.14,0,2292.56
8327,3963,153,2,268.45,0,536.9
8328,3963,73,3,652.28,0,1956.84
8329,3964,154,4,551.2,20,1763.84
8330,3964,231,5,301.35,5,1431.41
8331,3964,444,5,135.43,5,643.29
8332,3965,420,4,895.05,15,3043.17
8333,3965,295,1,462.64,20,370.11
8334,3965,433,3,82.75,5,235.84
8335,3965,259,4,154.62,0,618.48
8336,3966,380,1,625.12,0,625.12
8337,3966,432,1,778.31,0,778.31
8338,3967,221,5,285.03,0,1425.15
8339,3967,183,1,47.16,0,47.16
8340,3967,446,3,515.26,0,1545.78
8341,3967,64,1,540.53,20,432.42
8342,3967,101,5,147.19,20,588.76
8343,3968,72,1,700.72,0,700.72
8344,3969,273,2,403.85,15,686.54
8345,3969,424,3,109.24,15,278.56
8346,3970,462,2,328.83,0,657.66
8347,3970,343,3,223.84,0,671.52
8348,3970,159,4,402.19,0,1608.76
8349,3970,222,5,760.28,15,3231.19
8350,3971,203,1,110.41,0,110.41
8351,3972,109,4,210.89,0,843.56
8352,3972,256,2,664.88,5,1263.27
8353,3973,163,5,653.2,15,2776.1
8354,3974,291,4,340.34,15,1157.16
8355,3975,281,4,297.83,0,1191.32
8356,3975,333,3,93.34,15,238.02
8357,3976,34,4,783.18,10,2819.45
8358,3976,363,3,595.33,5,1696.69
8359,3977,200,5,316.07,0,1580.35
8360,3978,172,5,730.61,10,3287.75
8361,3979,146,2,470.67,0,941.34
8362,3979,11,1,793.06,10,713.75
8363,3979,246,2,447.85,20,716.56
8364,3979,298,2,504.04,15,856.87
8365,3979,154,4,551.2,5,2094.56
8366,3980,385,5,403.94,0,2019.7
8367,3980,72,2,700.72,20,1121.15
8368,3981,290,2,1031.24,0,2062.48
8369,3981,39,3,790.04,10,2133.11
8370,3982,429,4,682.04,5,2591.75
8371,3982,173,2,899.85,10,1619.73
8372,3983,278,5,608.56,10,2738.52
8373,3983,101,4,147.19,0,588.76
8374,3984,5,5,110.6,20,442.4
8375,3985,475,2,803.37,20,1285.39
8376,3985,118,4,34.17,0,136.68
8377,3985,416,4,264.75,10,953.1
8378,3985,401,4,775.29,0,3101.16
8379,3986,458,5,993.09,0,4965.45
8380,3986,73,1,652.28,0,652.28
8381,3987,379,4,117.06,0,468.24
8382,3988,65,5,122.11,0,610.55
8383,3988,332,5,370.43,0,1852.15
8384,3989,398,2,565.36,0,1130.72
8385,3989,321,1,201.93,0,201.93
8386,3990,81,4,382.56,0,1530.24
8387,3990,111,4,308.77,15,1049.82
8388,3991,344,4,908.74,5,3453.21
8389,3992,126,1,626.2,5,594.89
8390,3993,330,5,680.5,0,3402.5
8391,3994,58,3,501.21,10,1353.27
8392,3994,470,1,98.7,0,98.7
8393,3994,491,2,583.35,10,1050.03
8394,3995,296,1,353.92,5,336.22
8395,3995,93,2,313.33,0,626.66
8396,3996,269,1,313.94,0,313.94
8397,3996,125,1,479.51,0,479.51
8398,3997,345,3,934.8,15,2383.74
8399,3997,202,1,834.21,5,792.5
8400,3998,122,2,839.8,0,1679.6
8401,3998,450,4,67.74,0,270.96
8402,3998,298,2,504.04,10,907.27
8403,3998,47,5,437.89,0,2189.45
8404,3998,178,5,95.89,0,479.45
8405,3999,322,3,87.39,5,249.06
8406,4000,480,4,755.2,0,3020.8
8407,4001,363,3,595.33,20,1428.79
8408,4001,272,5,75.27,0,376.35
8409,4001,298,3,504.04,15,1285.3
8410,4001,401,4,775.29,0,3101.16
8411,4002,29,4,169.1,20,541.12
8412,4003,150,1,91.31,0,91.31
8413,4003,158,2,260.6,10,469.08
8414,4004,401,3,775.29,0,2325.87
8415,4005,172,5,730.61,15,3105.09
8416,4006,344,5,908.74,0,4543.7
8417,4007,383,5,356.27,5,1692.28
8418,4008,195,4,212.17,15,721.38
8419,4008,23,1,985.76,0,985.76
8420,4009,446,1,515.26,0,515.26
8421,4009,476,5,112.72,0,563.6
8422,4010,177,2,555.13,5,1054.75
8423,4011,143,5,820.89,15,3488.78
8424,4012,286,5,600.16,15,2550.68
8425,4012,44,2,581.91,0,1163.82
8426,4012,288,1,171.87,10,154.68
8427,4013,21,4,329.9,15,1121.66
8428,4014,401,1,775.29,5,736.53
8429,4015,310,4,1085.93,10,3909.35
8430,4016,282,4,1042.54,10,3753.14
8431,4016,443,5,657.3,0,3286.5
8432,4016,49,2,870.39,0,1740.78
8433,4016,124,4,298.64,0,1194.56
8434,4017,198,1,205.44,10,184.9
8435,4017,289,1,165.09,10,148.58
8436,4018,298,1,504.04,0,504.04
8437,4018,173,3,899.85,15,2294.62
8438,4019,100,4,653.72,15,2222.65
8439,4019,111,3,308.77,20,741.05
8440,4020,440,2,242.42,10,436.36
8441,4020,258,3,101.71,5,289.87
8442,4020,121,1,97.02,0,97.02
8443,4020,56,5,103.98,5,493.9
8444,4021,145,2,189.26,10,340.67
8445,4022,261,1,808.05,0,808.05
8446,4023,157,4,851.49,0,3405.96
8447,4024,194,5,666.44,10,2998.98
8448,4024,345,4,934.8,15,3178.32
8449,4025,97,4,393.76,0,1575.04
8450,4025,458,5,993.09,20,3972.36
8451,4025,482,2,492.1,0,984.2
8452,4025,245,4,946.07,0,3784.28
8453,4026,89,5,93.79,10,422.06
8454,4027,4,5,26.13,0,130.65
8455,4027,244,2,693.54,20,1109.66
8456,4027,116,1,427.08,20,341.66
8457,4027,309,2,486.02,10,874.84
8458,4027,305,5,77.59,20,310.36
8459,4028,140,3,837.68,0,2513.04
8460,4029,393,1,519.98,15,441.98
8461,4030,239,1,1031.45,5,979.88
8462,4031,357,3,589.5,0,1768.5
8463,4031,455,2,547.15,0,1094.3
8464,4031,346,2,196.67,0,393.34
8465,4032,495,4,1053.25,0,4213.0
8466,4032,209,4,212.01,0,848.04
8467,4033,12,5,114.97,20,459.88
8468,4033,452,5,616.1,0,3080.5
8469,4033,55,4,247.81,20,792.99
8470,4033,279,3,395.84,15,1009.39
8471,4034,207,4,864.61,0,3458.44
8472,4034,218,3,157.71,15,402.16
8473,4035,455,1,547.15,0,547.15
8474,4035,115,2,124.11,0,248.22
8475,4035,314,4,592.32,0,2369.28
8476,4035,438,2,712.34,0,1424.68
8477,4036,156,3,751.81,5,2142.66
8478,4037,76,5,151.86,20,607.44
8479,4038,212,3,82.79,20,198.7
8480,4038,430,3,458.81,0,1376.43
8481,4038,209,2,212.01,20,339.22
8482,4038,384,5,359.13,0,1795.65
8483,4039,38,5,385.83,0,1929.15
8484,4039,312,5,967.86,0,4839.3
8485,4040,352,3,237.65,0,712.95
8486,4041,207,1,864.61,15,734.92
8487,4042,56,3,103.98,5,296.34
8488,4043,270,5,378.19,0,1890.95
8489,4043,353,3,196.07,0,588.21
8490,4044,421,3,869.28,5,2477.45
8491,4045,266,2,357.03,0,714.06
8492,4045,482,5,492.1,0,2460.5
8493,4045,449,1,213.11,0,213.11
8494,4045,93,4,313.33,0,1253.32
8495,4045,306,4,919.43,0,3677.72
8496,4046,177,4,555.13,10,1998.47
8497,4046,279,1,395.84,20,316.67
8498,4047,160,1,268.13,0,268.13
8499,4047,142,3,922.35,5,2628.7
8500,4048,325,3,311.31,0,933.93
8501,4048,272,1,75.27,5,71.51
8502,4048,157,2,851.49,15,1447.53
8503,4048,271,2,290.79,10,523.42
8504,4049,7,3,668.1,0,2004.3
8505,4049,441,2,386.2,0,772.4
8506,4049,116,3,427.08,5,1217.18
8507,4050,97,2,393.76,0,787.52
8508,4050,153,3,268.45,10,724.82
8509,4050,402,5,783.06,10,3523.77
8510,4050,98,4,75.61,15,257.07
8511,4050,184,3,189.76,0,569.28
8512,4051,46,3,603.64,10,1629.83
8513,4051,189,4,577.73,10,2079.83
8514,4051,87,3,202.15,0,606.45
8515,4051,28,2,848.51,10,1527.32
8516,4052,401,2,775.29,20,1240.46
8517,4052,491,5,583.35,10,2625.08
8518,4053,441,3,386.2,5,1100.67
8519,4053,190,5,428.24,15,1820.02
8520,4054,362,1,163.43,10,147.09
8521,4054,312,3,967.86,20,2322.86
8522,4055,385,4,403.94,10,1454.18
8523,4055,105,2,846.0,0,1692.0
8524,4055,255,2,730.71,10,1315.28
8525,4056,21,2,329.9,0,659.8
8526,4056,402,2,783.06,20,1252.9
8527,4056,461,5,271.54,5,1289.82
8528,4056,172,4,730.61,20,2337.95
8529,4057,328,3,55.12,5,157.09
8530,4057,79,4,509.48,5,1936.02
8531,4058,337,1,219.41,0,219.41
8532,4059,199,5,668.29,15,2840.23
8533,4059,259,3,154.62,0,463.86
8534,4060,129,3,499.88,20,1199.71
8535,4060,52,4,232.39,10,836.6
8536,4061,77,5,157.57,0,787.85
8537,4061,381,1,74.82,10,67.34
8538,4061,78,5,673.01,0,3365.05
8539,4062,435,3,643.17,0,1929.51
8540,4062,493,3,587.16,0,1761.48
8541,4063,200,2,316.07,0,632.14
8542,4064,44,5,581.91,0,2909.55
8543,4065,5,5,110.6,5,525.35
8544,4065,417,1,714.8,5,679.06
8545,4065,448,4,933.33,10,3359.99
8546,4066,109,5,210.89,20,843.56
8547,4067,212,1,82.79,0,82.79
8548,4067,160,2,268.13,0,536.26
8549,4068,477,5,306.97,15,1304.62
8550,4068,300,5,855.85,0,4279.25
8551,4069,400,4,1011.55,15,3439.27
8552,4069,385,1,403.94,0,403.94
8553,4069,230,4,75.72,10,272.59
8554,4069,115,5,124.11,20,496.44
8555,4070,492,5,873.0,0,4365.0
8556,4071,377,2,247.13,0,494.26
8557,4071,269,3,313.94,0,941.82
8558,4072,172,2,730.61,0,1461.22
8559,4072,153,5,268.45,5,1275.14
8560,4073,407,5,378.86,20,1515.44
8561,4074,49,5,870.39,0,4351.95
8562,4074,83,3,545.84,10,1473.77
8563,4075,224,3,381.94,0,1145.82
8564,4075,24,4,516.74,5,1963.61
8565,4076,7,3,668.1,0,2004.3
8566,4077,391,5,806.69,5,3831.78
8567,4078,491,2,583.35,0,1166.7
8568,4078,267,4,142.47,0,569.88
8569,4078,25,3,73.28,10,197.86
8570,4079,258,2,101.71,0,203.42
8571,4079,89,3,93.79,20,225.1
8572,4079,289,5,165.09,5,784.18
8573,4079,490,2,92.49,0,184.98
8574,4079,89,1,93.79,0,93.79
8575,4080,108,2,421.1,0,842.2
8576,4080,226,2,627.34,10,1129.21
