traffic_id,visit_date,customer_id,session_id,page_views,session_duration_minutes,traffic_source,device_type,converted,order_id
6512,2024-07-23,170.0,SES006512,1,32,Direct,Desktop,False,
6513,2023-12-22,396.0,SES006513,7,26,Paid,Mobile,False,
6514,2024-01-07,,SES006514,9,30,Organic,Mobile,False,
6515,2023-01-15,786.0,SES006515,10,50,Direct,Desktop,False,
6516,2024-11-26,,SES006516,15,32,Paid,Tablet,True,
6517,2023-05-27,1674.0,SES006517,7,6,Social,Mobile,False,
6518,2023-01-02,,SES006518,4,40,Organic,Tablet,False,
6519,2024-01-11,1845.0,SES006519,19,50,Paid,Desktop,False,
6520,2023-02-20,1947.0,SES006520,9,42,Social,Mobile,False,
6521,2023-06-25,,SES006521,3,55,Social,Tablet,False,
6522,2024-04-28,,SES006522,7,7,Social,Mobile,False,
6523,2024-12-31,1462.0,SES006523,18,46,Social,Mobile,False,
6524,2024-01-31,,SES006524,14,18,Direct,Mobile,False,
6525,2024-08-12,1853.0,SES006525,5,36,Paid,Mobile,False,
6526,2023-03-26,876.0,SES006526,5,2,Direct,Mobile,False,
6527,2024-04-25,1629.0,SES006527,4,56,Social,Desktop,False,
6528,2024-04-02,,SES006528,3,14,Social,Desktop,False,
6529,2024-08-10,,SES006529,20,2,Referral,Tablet,False,
6530,2023-02-19,,SES006530,1,56,Direct,Mobile,False,
6531,2023-09-28,,SES006531,10,37,Social,Mobile,False,
6532,2023-04-27,1193.0,SES006532,15,53,Organic,Desktop,False,
6533,2023-06-10,,SES006533,18,37,Social,Mobile,False,
6534,2024-07-31,283.0,SES006534,18,11,Organic,Mobile,False,
6535,2023-06-25,,SES006535,13,56,Paid,Mobile,False,
6536,2024-08-09,1323.0,SES006536,15,46,Direct,Mobile,False,
6537,2024-03-02,289.0,SES006537,15,10,Paid,Mobile,True,7206.0
6538,2023-05-13,,SES006538,14,47,Paid,Tablet,False,
6539,2024-10-03,363.0,SES006539,2,6,Organic,Desktop,False,
6540,2023-03-15,1476.0,SES006540,2,54,Paid,Mobile,False,
6541,2023-01-29,373.0,SES006541,17,24,Social,Mobile,False,
6542,2023-09-03,880.0,SES006542,7,50,Referral,Mobile,False,
6543,2023-06-10,1577.0,SES006543,11,34,Organic,Tablet,False,
6544,2024-10-27,1686.0,SES006544,5,32,Referral,Tablet,False,
6545,2023-06-04,,SES006545,13,2,Direct,Mobile,False,
6546,2024-10-18,,SES006546,5,21,Direct,Mobile,False,
6547,2023-05-23,920.0,SES006547,9,17,Organic,Desktop,False,
6548,2023-06-03,434.0,SES006548,5,9,Organic,Mobile,False,
6549,2023-08-27,,SES006549,10,21,Organic,Desktop,False,
6550,2024-12-11,1959.0,SES006550,11,34,Organic,Mobile,False,
6551,2023-02-08,1668.0,SES006551,20,39,Paid,Desktop,False,
6552,2023-09-26,,SES006552,17,3,Paid,Mobile,False,
6553,2023-04-25,990.0,SES006553,11,6,Paid,Tablet,False,
6554,2024-02-07,1194.0,SES006554,7,34,Paid,Mobile,False,
6555,2023-09-23,,SES006555,9,21,Paid,Mobile,False,
6556,2024-04-01,829.0,SES006556,3,38,Social,Desktop,False,
6557,2024-11-18,152.0,SES006557,9,23,Referral,Desktop,False,
6558,2023-04-18,,SES006558,15,56,Organic,Desktop,False,
6559,2023-07-09,,SES006559,9,60,Paid,Desktop,False,
6560,2023-08-22,,SES006560,10,13,Organic,Desktop,False,
6561,2023-07-26,141.0,SES006561,19,41,Referral,Desktop,False,
6562,2023-02-01,420.0,SES006562,19,10,Paid,Desktop,False,
6563,2023-03-02,,SES006563,16,57,Referral,Desktop,False,
6564,2024-02-15,,SES006564,14,29,Direct,Mobile,False,
6565,2024-04-08,,SES006565,7,30,Direct,Desktop,False,
6566,2024-10-15,,SES006566,20,58,Organic,Mobile,False,
6567,2023-06-27,,SES006567,6,40,Paid,Tablet,False,
6568,2024-01-06,,SES006568,16,22,Paid,Desktop,False,
6569,2024-04-28,1166.0,SES006569,19,37,Social,Tablet,False,
6570,2023-10-17,1646.0,SES006570,5,6,Organic,Desktop,False,
6571,2024-01-08,,SES006571,2,26,Direct,Desktop,False,
6572,2023-04-26,144.0,SES006572,18,27,Referral,Mobile,False,
6573,2023-01-11,820.0,SES006573,17,46,Direct,Tablet,True,5180.0
6574,2023-09-14,1017.0,SES006574,9,34,Referral,Mobile,False,
6575,2023-04-11,1234.0,SES006575,13,36,Organic,Tablet,False,
6576,2023-05-05,550.0,SES006576,14,48,Referral,Tablet,False,
6577,2024-04-21,,SES006577,12,21,Social,Tablet,False,
6578,2024-05-02,,SES006578,10,27,Social,Mobile,False,
6579,2024-03-04,,SES006579,17,48,Paid,Desktop,False,
6580,2024-04-25,1233.0,SES006580,16,42,Paid,Tablet,False,
6581,2023-04-18,1652.0,SES006581,1,39,Organic,Mobile,False,
6582,2023-04-23,,SES006582,3,32,Organic,Mobile,False,
6583,2023-03-10,664.0,SES006583,10,54,Social,Desktop,False,
6584,2023-09-26,1521.0,SES006584,18,7,Referral,Mobile,False,
6585,2023-05-22,,SES006585,4,29,Direct,Tablet,False,
6586,2024-03-18,,SES006586,14,9,Social,Desktop,False,
6587,2024-04-24,1530.0,SES006587,19,57,Organic,Tablet,False,
6588,2024-09-19,101.0,SES006588,6,35,Direct,Tablet,False,
6589,2024-03-24,1551.0,SES006589,20,14,Paid,Mobile,False,
6590,2024-07-17,187.0,SES006590,7,57,Direct,Mobile,False,
6591,2024-12-17,1604.0,SES006591,3,56,Paid,Tablet,False,
6592,2023-02-04,,SES006592,14,43,Referral,Desktop,False,
6593,2023-01-15,,SES006593,3,7,Organic,Tablet,False,
6594,2023-07-13,366.0,SES006594,4,33,Referral,Mobile,False,
6595,2024-04-30,1852.0,SES006595,12,1,Paid,Desktop,False,
6596,2023-01-23,,SES006596,6,57,Direct,Desktop,False,
6597,2023-10-24,,SES006597,5,42,Organic,Tablet,False,
6598,2023-11-11,1022.0,SES006598,19,2,Referral,Desktop,False,
6599,2024-04-09,,SES006599,2,7,Social,Tablet,False,
6600,2023-05-06,,SES006600,10,43,Paid,Desktop,False,
6601,2023-12-22,,SES006601,1,44,Paid,Mobile,False,
6602,2024-07-13,,SES006602,14,22,Direct,Tablet,False,
6603,2023-11-21,248.0,SES006603,13,57,Social,Mobile,False,
6604,2024-11-27,,SES006604,11,60,Social,Desktop,False,
6605,2023-08-07,98.0,SES006605,14,38,Organic,Mobile,False,
6606,2024-09-04,1742.0,SES006606,2,59,Paid,Mobile,False,
6607,2023-03-05,,SES006607,2,36,Organic,Desktop,False,
6608,2023-07-17,972.0,SES006608,2,45,Organic,Mobile,False,
6609,2024-02-25,,SES006609,10,55,Paid,Desktop,False,
6610,2024-02-29,945.0,SES006610,16,50,Referral,Desktop,False,
6611,2024-05-21,369.0,SES006611,1,9,Referral,Tablet,False,
6612,2023-08-25,1839.0,SES006612,11,25,Referral,Desktop,False,
6613,2023-03-24,128.0,SES006613,16,55,Direct,Tablet,False,
6614,2023-04-05,1693.0,SES006614,7,57,Referral,Mobile,False,
6615,2023-08-15,1926.0,SES006615,15,53,Organic,Desktop,False,
6616,2024-09-25,191.0,SES006616,17,18,Direct,Desktop,False,
6617,2023-11-05,942.0,SES006617,12,54,Referral,Desktop,False,
6618,2024-10-09,1141.0,SES006618,13,60,Referral,Tablet,True,
6619,2023-09-02,1236.0,SES006619,5,50,Social,Tablet,True,1896.0
6620,2024-04-29,313.0,SES006620,16,32,Direct,Mobile,False,
6621,2023-01-31,,SES006621,16,5,Paid,Tablet,False,
6622,2024-11-27,212.0,SES006622,3,51,Direct,Desktop,False,
6623,2023-10-24,,SES006623,14,9,Referral,Mobile,False,
6624,2023-08-01,975.0,SES006624,4,22,Referral,Desktop,False,
6625,2023-03-24,1993.0,SES006625,10,13,Referral,Tablet,False,
6626,2024-03-17,743.0,SES006626,4,7,Paid,Tablet,False,
6627,2023-05-09,1529.0,SES006627,3,54,Referral,Desktop,False,
6628,2024-09-08,,SES006628,12,7,Referral,Desktop,False,
6629,2024-09-25,1055.0,SES006629,6,38,Organic,Mobile,False,
6630,2023-03-19,492.0,SES006630,18,25,Paid,Tablet,False,
6631,2024-05-25,,SES006631,20,12,Direct,Desktop,False,
6632,2024-07-11,158.0,SES006632,15,57,Paid,Mobile,False,
6633,2024-06-07,193.0,SES006633,9,17,Social,Tablet,False,
6634,2024-11-27,442.0,SES006634,18,41,Social,Tablet,False,
6635,2023-03-15,429.0,SES006635,20,9,Organic,Tablet,False,
6636,2024-02-14,572.0,SES006636,9,56,Social,Tablet,False,
6637,2023-03-27,,SES006637,3,5,Direct,Desktop,False,
6638,2023-12-12,853.0,SES006638,17,59,Social,Tablet,False,
6639,2024-02-14,,SES006639,10,47,Direct,Desktop,False,
6640,2024-04-25,110.0,SES006640,20,45,Direct,Mobile,False,
6641,2023-09-29,,SES006641,9,17,Referral,Desktop,False,
6642,2024-03-18,,SES006642,7,19,Referral,Mobile,False,
6643,2024-04-30,688.0,SES006643,19,59,Paid,Mobile,False,
6644,2024-06-19,,SES006644,18,33,Referral,Tablet,False,
6645,2023-06-05,267.0,SES006645,18,53,Organic,Mobile,False,
6646,2023-08-06,1612.0,SES006646,12,35,Social,Tablet,False,
6647,2024-05-04,132.0,SES006647,6,50,Paid,Desktop,False,
6648,2023-08-01,,SES006648,20,28,Paid,Mobile,False,
6649,2023-09-04,,SES006649,6,60,Referral,Mobile,False,
6650,2024-03-29,1436.0,SES006650,11,44,Social,Mobile,False,
6651,2023-01-16,1774.0,SES006651,16,52,Direct,Desktop,False,
6652,2023-05-24,230.0,SES006652,4,45,Referral,Mobile,True,3227.0
6653,2023-02-01,,SES006653,2,37,Referral,Tablet,False,
6654,2023-08-23,1185.0,SES006654,20,41,Organic,Mobile,False,
6655,2023-09-12,1938.0,SES006655,13,27,Direct,Desktop,False,
6656,2024-01-20,793.0,SES006656,14,38,Paid,Tablet,False,
6657,2024-05-21,137.0,SES006657,8,24,Social,Tablet,False,
6658,2024-08-17,,SES006658,13,57,Organic,Mobile,False,
6659,2023-07-08,,SES006659,13,59,Social,Desktop,False,
6660,2024-03-22,,SES006660,14,24,Referral,Tablet,False,
6661,2024-07-10,,SES006661,14,21,Direct,Tablet,False,
6662,2023-01-15,,SES006662,2,16,Organic,Tablet,False,
6663,2024-02-15,,SES006663,3,48,Paid,Desktop,False,
6664,2024-06-19,1560.0,SES006664,6,50,Organic,Tablet,False,
6665,2023-04-16,692.0,SES006665,3,16,Social,Mobile,False,
6666,2024-02-14,,SES006666,11,10,Referral,Desktop,False,
6667,2024-02-17,1612.0,SES006667,3,30,Referral,Mobile,False,
6668,2023-05-22,604.0,SES006668,7,57,Social,Desktop,False,
6669,2023-12-17,454.0,SES006669,4,8,Direct,Tablet,False,
6670,2024-10-20,,SES006670,17,49,Direct,Mobile,False,
6671,2024-12-30,,SES006671,12,35,Direct,Tablet,False,
6672,2024-01-14,,SES006672,1,40,Social,Mobile,False,
6673,2023-06-10,1037.0,SES006673,17,39,Referral,Desktop,False,
6674,2023-07-31,1146.0,SES006674,20,14,Referral,Tablet,False,
6675,2024-02-19,613.0,SES006675,1,8,Organic,Desktop,False,
6676,2024-10-28,1446.0,SES006676,9,1,Direct,Tablet,False,
6677,2024-12-07,211.0,SES006677,4,36,Referral,Desktop,False,
6678,2024-03-15,1151.0,SES006678,15,54,Direct,Desktop,False,
6679,2023-10-30,,SES006679,20,3,Organic,Desktop,False,
6680,2023-07-16,1803.0,SES006680,5,20,Organic,Tablet,False,
6681,2023-11-05,578.0,SES006681,1,20,Direct,Mobile,False,
6682,2024-04-21,572.0,SES006682,7,10,Social,Mobile,False,
6683,2023-11-09,,SES006683,2,34,Paid,Desktop,False,
6684,2024-09-01,,SES006684,7,12,Referral,Tablet,False,
6685,2023-11-14,1425.0,SES006685,5,54,Paid,Mobile,False,
6686,2023-09-30,,SES006686,3,3,Social,Desktop,False,
6687,2024-04-22,815.0,SES006687,15,59,Referral,Mobile,False,
6688,2023-01-16,37.0,SES006688,18,26,Social,Tablet,False,
6689,2023-06-02,334.0,SES006689,19,25,Direct,Mobile,False,
6690,2024-08-07,1337.0,SES006690,8,16,Paid,Tablet,False,
6691,2024-12-25,,SES006691,11,3,Social,Desktop,False,
6692,2024-12-13,1925.0,SES006692,2,53,Paid,Mobile,False,
6693,2023-09-20,972.0,SES006693,4,58,Direct,Desktop,False,
6694,2023-06-22,,SES006694,8,47,Referral,Desktop,False,
6695,2023-06-18,1771.0,SES006695,8,45,Social,Desktop,False,
6696,2024-02-28,79.0,SES006696,1,19,Referral,Mobile,False,
6697,2024-12-06,,SES006697,4,21,Social,Tablet,False,
6698,2024-06-26,1932.0,SES006698,15,15,Direct,Mobile,False,
6699,2024-04-03,1269.0,SES006699,3,13,Paid,Desktop,False,
6700,2023-04-13,50.0,SES006700,10,7,Organic,Tablet,False,
6701,2024-09-30,,SES006701,10,48,Direct,Desktop,False,
6702,2024-11-15,1788.0,SES006702,12,50,Paid,Mobile,False,
6703,2024-10-18,1964.0,SES006703,12,37,Direct,Tablet,False,
6704,2024-05-10,,SES006704,5,13,Social,Desktop,False,
6705,2024-08-14,579.0,SES006705,11,1,Social,Desktop,True,
6706,2023-04-18,,SES006706,5,11,Paid,Desktop,False,
6707,2023-01-19,759.0,SES006707,6,48,Paid,Desktop,False,
6708,2024-04-28,620.0,SES006708,11,23,Social,Desktop,False,
6709,2023-04-03,292.0,SES006709,1,35,Referral,Desktop,False,
6710,2024-09-20,1937.0,SES006710,13,14,Paid,Tablet,False,
6711,2023-06-24,1648.0,SES006711,12,41,Social,Tablet,False,
6712,2024-12-09,1327.0,SES006712,2,6,Direct,Tablet,False,
6713,2023-06-12,,SES006713,7,3,Referral,Mobile,False,
6714,2024-10-05,1781.0,SES006714,17,20,Social,Tablet,False,
6715,2024-03-24,1280.0,SES006715,14,41,Organic,Tablet,False,
6716,2023-06-05,385.0,SES006716,12,9,Paid,Tablet,False,
6717,2024-06-18,,SES006717,19,50,Social,Tablet,False,
6718,2023-09-17,1962.0,SES006718,7,29,Direct,Tablet,False,
6719,2023-01-12,,SES006719,2,22,Referral,Desktop,False,
6720,2024-06-25,,SES006720,13,60,Social,Mobile,False,
6721,2023-06-11,1058.0,SES006721,14,7,Direct,Mobile,False,
6722,2023-08-16,,SES006722,9,14,Direct,Tablet,False,
6723,2023-11-01,,SES006723,13,60,Paid,Mobile,False,
6724,2023-01-13,28.0,SES006724,13,2,Direct,Tablet,False,
6725,2023-02-27,1152.0,SES006725,12,53,Social,Mobile,False,
6726,2024-08-23,52.0,SES006726,4,45,Referral,Tablet,False,
6727,2024-10-16,283.0,SES006727,1,57,Paid,Desktop,False,
6728,2024-07-14,,SES006728,17,17,Organic,Tablet,False,
6729,2024-12-23,1506.0,SES006729,3,43,Referral,Desktop,False,
6730,2024-03-25,1400.0,SES006730,20,8,Organic,Mobile,False,
6731,2023-03-06,,SES006731,4,54,Social,Mobile,False,
6732,2024-02-25,,SES006732,9,40,Referral,Tablet,False,
6733,2024-04-28,432.0,SES006733,16,52,Social,Desktop,False,
6734,2023-08-28,1721.0,SES006734,4,49,Organic,Tablet,False,
6735,2023-06-07,1444.0,SES006735,12,1,Direct,Tablet,False,
6736,2024-03-27,,SES006736,18,60,Social,Desktop,False,
6737,2024-05-19,1053.0,SES006737,19,10,Referral,Tablet,False,
6738,2023-07-26,1283.0,SES006738,15,35,Organic,Tablet,False,
6739,2023-12-17,528.0,SES006739,20,24,Referral,Mobile,False,
6740,2024-12-21,,SES006740,10,47,Organic,Desktop,False,
6741,2023-03-18,,SES006741,13,52,Referral,Desktop,False,
6742,2024-12-15,28.0,SES006742,2,37,Social,Mobile,False,
6743,2024-11-17,921.0,SES006743,4,9,Direct,Mobile,True,
6744,2023-07-18,1080.0,SES006744,17,17,Social,Tablet,False,
6745,2024-05-16,,SES006745,11,20,Direct,Desktop,False,
6746,2023-02-12,541.0,SES006746,10,1,Paid,Desktop,False,
6747,2024-09-02,1060.0,SES006747,4,21,Social,Mobile,False,
6748,2023-10-01,,SES006748,19,30,Paid,Desktop,False,
6749,2024-03-23,968.0,SES006749,18,37,Direct,Mobile,False,
6750,2024-02-26,,SES006750,10,18,Social,Mobile,False,
6751,2024-11-28,1745.0,SES006751,7,52,Referral,Desktop,False,
6752,2023-11-10,928.0,SES006752,14,50,Referral,Tablet,False,
6753,2024-09-18,1485.0,SES006753,19,52,Paid,Tablet,False,
6754,2023-08-21,,SES006754,9,20,Direct,Desktop,False,
6755,2024-05-04,1299.0,SES006755,2,28,Paid,Tablet,False,
6756,2023-12-29,609.0,SES006756,9,39,Social,Mobile,False,
6757,2023-10-23,1152.0,SES006757,17,23,Direct,Mobile,False,
6758,2023-07-16,,SES006758,1,38,Social,Mobile,False,
6759,2023-10-16,1848.0,SES006759,9,26,Referral,Desktop,False,
6760,2024-10-27,,SES006760,14,49,Paid,Desktop,False,
6761,2024-07-28,1614.0,SES006761,1,21,Direct,Tablet,False,
6762,2023-09-26,129.0,SES006762,20,19,Social,Tablet,False,
6763,2024-12-18,689.0,SES006763,3,54,Organic,Mobile,False,
6764,2024-10-21,,SES006764,15,48,Paid,Tablet,False,
6765,2023-09-05,249.0,SES006765,10,59,Social,Tablet,False,
6766,2024-08-04,,SES006766,10,41,Referral,Tablet,False,
6767,2023-12-31,1265.0,SES006767,1,38,Paid,Tablet,False,
6768,2023-01-09,,SES006768,1,53,Paid,Desktop,False,
6769,2023-07-07,629.0,SES006769,19,18,Paid,Tablet,False,
6770,2023-02-09,1732.0,SES006770,18,39,Social,Mobile,False,
6771,2023-01-08,1493.0,SES006771,11,24,Direct,Tablet,False,
6772,2024-08-14,1669.0,SES006772,19,4,Direct,Desktop,False,
6773,2024-04-09,1636.0,SES006773,7,49,Referral,Tablet,False,
6774,2023-10-04,,SES006774,13,2,Referral,Desktop,False,
6775,2024-09-03,149.0,SES006775,20,7,Organic,Tablet,False,
6776,2024-07-13,863.0,SES006776,18,55,Referral,Tablet,False,
6777,2023-04-18,176.0,SES006777,11,3,Direct,Tablet,False,
6778,2023-11-15,674.0,SES006778,14,10,Organic,Mobile,False,
6779,2024-07-09,,SES006779,18,1,Social,Tablet,False,
6780,2023-07-15,,SES006780,9,10,Paid,Tablet,False,
6781,2023-08-13,880.0,SES006781,17,5,Referral,Mobile,False,
6782,2023-09-09,,SES006782,10,53,Social,Desktop,False,
6783,2024-04-18,1205.0,SES006783,14,42,Organic,Tablet,False,
6784,2024-08-25,,SES006784,12,52,Referral,Tablet,False,
6785,2024-08-26,1721.0,SES006785,11,47,Social,Desktop,False,
6786,2024-10-26,385.0,SES006786,19,46,Referral,Desktop,False,
6787,2023-07-08,1775.0,SES006787,9,24,Direct,Mobile,False,
6788,2024-08-21,,SES006788,12,22,Referral,Tablet,False,
6789,2023-02-22,,SES006789,10,42,Referral,Desktop,False,
6790,2023-03-26,1808.0,SES006790,2,21,Direct,Mobile,False,
6791,2023-04-28,648.0,SES006791,3,34,Social,Tablet,False,
6792,2024-08-23,1048.0,SES006792,4,12,Social,Mobile,False,
6793,2024-04-16,908.0,SES006793,16,33,Social,Desktop,False,
6794,2024-12-20,638.0,SES006794,3,44,Paid,Mobile,False,
6795,2023-03-19,13.0,SES006795,18,47,Paid,Mobile,False,
6796,2023-02-12,945.0,SES006796,2,4,Direct,Desktop,False,
6797,2024-11-01,51.0,SES006797,5,52,Organic,Desktop,False,
6798,2023-01-11,,SES006798,9,12,Paid,Desktop,False,
6799,2023-11-22,1006.0,SES006799,1,22,Paid,Mobile,False,
6800,2023-10-16,258.0,SES006800,7,51,Social,Tablet,False,
6801,2023-05-09,,SES006801,2,17,Paid,Mobile,False,
6802,2024-02-14,339.0,SES006802,17,3,Paid,Desktop,False,
6803,2023-03-02,,SES006803,7,45,Referral,Mobile,False,
6804,2023-07-22,1885.0,SES006804,15,28,Referral,Desktop,False,
6805,2023-12-26,1936.0,SES006805,5,8,Paid,Desktop,False,
6806,2023-03-24,1073.0,SES006806,20,48,Paid,Desktop,False,
6807,2024-03-20,994.0,SES006807,18,24,Organic,Mobile,False,
6808,2024-01-29,,SES006808,9,19,Referral,Mobile,False,
6809,2023-08-24,1510.0,SES006809,1,45,Referral,Mobile,False,
6810,2024-03-17,,SES006810,6,38,Direct,Tablet,False,
6811,2024-02-04,1106.0,SES006811,11,9,Paid,Tablet,False,
6812,2024-03-06,,SES006812,16,19,Organic,Tablet,False,
6813,2023-11-05,,SES006813,15,36,Paid,Desktop,False,
6814,2024-09-04,221.0,SES006814,17,49,Social,Tablet,False,
6815,2024-01-21,1557.0,SES006815,5,33,Social,Tablet,False,
6816,2023-10-28,,SES006816,8,50,Direct,Desktop,False,
6817,2024-09-19,,SES006817,7,57,Social,Desktop,False,
6818,2023-08-22,,SES006818,6,26,Social,Tablet,False,
6819,2023-08-02,61.0,SES006819,12,7,Referral,Desktop,False,
6820,2023-11-01,865.0,SES006820,8,45,Referral,Mobile,False,
6821,2023-03-05,797.0,SES006821,9,6,Organic,Tablet,False,
6822,2024-05-07,62.0,SES006822,4,36,Social,Desktop,False,
6823,2023-12-25,1284.0,SES006823,8,15,Organic,Mobile,False,
6824,2024-11-09,417.0,SES006824,7,37,Direct,Mobile,False,
6825,2024-01-16,1243.0,SES006825,10,50,Social,Tablet,False,
6826,2024-08-05,1700.0,SES006826,2,54,Referral,Desktop,False,
6827,2023-09-22,1432.0,SES006827,5,23,Referral,Mobile,False,
6828,2023-05-12,863.0,SES006828,4,12,Direct,Desktop,False,
6829,2024-05-14,,SES006829,15,53,Referral,Desktop,False,
6830,2023-09-04,,SES006830,18,40,Referral,Mobile,False,
6831,2023-05-08,276.0,SES006831,15,26,Paid,Mobile,False,
6832,2023-11-09,439.0,SES006832,11,42,Organic,Desktop,False,
6833,2023-07-05,1426.0,SES006833,13,3,Social,Desktop,False,
6834,2024-03-27,,SES006834,3,18,Paid,Tablet,False,
6835,2023-11-17,666.0,SES006835,14,37,Paid,Tablet,False,
6836,2024-05-05,,SES006836,14,46,Organic,Desktop,False,
6837,2024-03-03,,SES006837,10,32,Social,Tablet,False,
6838,2023-01-19,1890.0,SES006838,7,1,Paid,Mobile,False,
6839,2024-12-24,120.0,SES006839,4,9,Social,Tablet,False,
6840,2024-09-22,,SES006840,5,2,Direct,Mobile,False,
6841,2024-03-20,1940.0,SES006841,7,5,Paid,Mobile,False,
6842,2023-10-02,,SES006842,7,48,Direct,Desktop,False,
6843,2024-09-22,,SES006843,11,33,Social,Tablet,False,
6844,2024-02-14,,SES006844,17,42,Paid,Tablet,False,
6845,2023-10-26,1483.0,SES006845,2,56,Direct,Mobile,False,
6846,2023-03-17,,SES006846,18,58,Organic,Tablet,False,
6847,2023-01-10,,SES006847,8,8,Social,Mobile,False,
6848,2024-06-30,,SES006848,16,43,Paid,Tablet,False,
6849,2024-04-01,,SES006849,3,10,Social,Desktop,False,
6850,2023-11-04,1804.0,SES006850,13,10,Referral,Tablet,False,
6851,2023-11-03,1974.0,SES006851,1,43,Direct,Desktop,False,
6852,2023-09-06,,SES006852,1,35,Paid,Tablet,False,
6853,2024-09-04,,SES006853,15,6,Paid,Desktop,False,
6854,2024-09-22,,SES006854,16,25,Social,Tablet,False,
6855,2023-10-16,1510.0,SES006855,13,36,Paid,Tablet,False,
6856,2024-01-09,,SES006856,15,42,Referral,Tablet,False,
6857,2023-09-02,1968.0,SES006857,17,23,Social,Mobile,False,
6858,2024-02-26,,SES006858,20,41,Social,Mobile,False,
6859,2023-11-30,1862.0,SES006859,8,42,Paid,Tablet,False,
6860,2023-10-13,1711.0,SES006860,20,11,Organic,Tablet,False,
6861,2024-10-13,,SES006861,8,57,Referral,Desktop,False,
6862,2023-03-10,,SES006862,17,53,Social,Desktop,False,
6863,2024-11-14,,SES006863,9,14,Referral,Tablet,False,
6864,2023-01-04,1216.0,SES006864,2,21,Organic,Tablet,False,
6865,2024-08-23,,SES006865,17,42,Social,Mobile,False,
6866,2024-03-04,,SES006866,15,19,Paid,Tablet,False,
6867,2023-02-27,,SES006867,17,40,Organic,Desktop,False,
6868,2023-09-30,161.0,SES006868,14,13,Direct,Mobile,False,
6869,2023-12-27,1405.0,SES006869,1,27,Paid,Desktop,False,
6870,2024-09-02,,SES006870,10,59,Paid,Tablet,False,
6871,2023-07-13,208.0,SES006871,7,31,Paid,Mobile,False,
6872,2024-01-23,1116.0,SES006872,2,9,Social,Desktop,False,
6873,2024-09-10,940.0,SES006873,7,48,Social,Desktop,False,
6874,2024-06-22,,SES006874,20,8,Referral,Desktop,False,
6875,2023-05-23,,SES006875,4,9,Paid,Desktop,False,
6876,2023-12-16,,SES006876,3,30,Referral,Desktop,False,
6877,2024-06-21,844.0,SES006877,5,52,Social,Tablet,False,
6878,2024-10-19,501.0,SES006878,17,54,Paid,Tablet,False,
6879,2024-10-11,1264.0,SES006879,19,43,Direct,Tablet,False,
6880,2023-07-16,,SES006880,12,8,Referral,Tablet,False,
6881,2023-03-20,,SES006881,2,22,Direct,Mobile,False,
6882,2023-04-13,1378.0,SES006882,17,27,Social,Desktop,False,
6883,2024-02-22,,SES006883,5,10,Referral,Tablet,False,
6884,2024-01-28,1285.0,SES006884,6,11,Organic,Tablet,False,
6885,2024-09-08,,SES006885,8,26,Organic,Desktop,False,
6886,2024-03-10,1804.0,SES006886,7,38,Paid,Tablet,False,
6887,2024-12-28,,SES006887,18,36,Organic,Desktop,False,
6888,2023-09-14,,SES006888,9,31,Direct,Desktop,False,
6889,2023-08-27,1451.0,SES006889,19,16,Referral,Desktop,False,
6890,2024-12-17,1710.0,SES006890,8,31,Referral,Desktop,False,
6891,2024-12-07,1132.0,SES006891,2,11,Paid,Tablet,False,
6892,2023-02-12,1466.0,SES006892,13,23,Organic,Desktop,False,
6893,2023-10-13,425.0,SES006893,6,4,Referral,Tablet,False,
6894,2024-02-26,184.0,SES006894,19,22,Social,Mobile,False,
6895,2024-03-24,1683.0,SES006895,3,21,Paid,Mobile,False,
6896,2023-11-14,800.0,SES006896,18,24,Direct,Mobile,False,
6897,2024-07-25,382.0,SES006897,6,32,Direct,Mobile,False,
6898,2024-06-16,,SES006898,3,51,Direct,Tablet,False,
6899,2024-06-15,,SES006899,14,53,Direct,Tablet,False,
6900,2023-03-31,195.0,SES006900,20,54,Referral,Tablet,False,
6901,2023-07-28,,SES006901,8,8,Organic,Desktop,False,
6902,2024-03-04,,SES006902,5,6,Paid,Tablet,False,
6903,2023-02-01,1418.0,SES006903,1,44,Social,Mobile,False,
6904,2024-02-29,,SES006904,14,34,Referral,Desktop,False,
6905,2024-07-29,1112.0,SES006905,10,30,Referral,Tablet,False,
6906,2023-08-27,144.0,SES006906,15,32,Organic,Mobile,False,
6907,2023-08-09,,SES006907,13,49,Paid,Tablet,False,
6908,2024-11-13,488.0,SES006908,4,34,Referral,Mobile,False,
6909,2024-01-29,1190.0,SES006909,5,57,Social,Desktop,False,
6910,2023-08-20,897.0,SES006910,3,58,Organic,Desktop,False,
6911,2024-08-12,19.0,SES006911,2,26,Organic,Mobile,False,
6912,2023-12-18,1713.0,SES006912,5,7,Paid,Mobile,False,
6913,2023-05-07,,SES006913,18,20,Direct,Desktop,False,
6914,2023-06-29,,SES006914,8,4,Paid,Desktop,False,
6915,2023-04-19,1210.0,SES006915,15,35,Paid,Tablet,False,
6916,2023-08-27,338.0,SES006916,13,23,Referral,Tablet,False,
6917,2024-01-11,785.0,SES006917,10,4,Direct,Desktop,False,
6918,2024-04-01,992.0,SES006918,2,15,Organic,Tablet,False,
6919,2023-03-11,1074.0,SES006919,1,21,Referral,Desktop,False,
6920,2023-05-10,,SES006920,14,16,Organic,Tablet,False,
6921,2024-02-03,631.0,SES006921,4,42,Social,Mobile,False,
